2025-06-13_20:00:01.074,1,1,1,1,2.2200,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:02.079,1,1,1,1,2.2250,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:03.085,1,1,1,1,2.2250,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:04.090,1,1,1,1,2.2250,2.2250,2.2200,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:05.094,1,1,1,1,2.2200,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:06.098,1,1,1,1,2.2250,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:07.102,1,1,1,1,2.2250,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:08.106,1,1,1,1,2.2200,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:09.109,1,1,1,1,2.2250,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:10.114,1,1,1,1,2.2250,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:11.119,1,1,1,1,2.2200,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:12.124,1,1,1,1,2.2250,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
2025-06-13_20:00:13.128,1,1,1,1,2.2250,2.2250,2.2250,2.2250,2.2200,0.0000,2.2200,2.2200,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400,-10.2400
